-0.0913 ;  0.0000 ; -0.0000 ;  0.0308 ; -3.4800
-0.0913 ;  0.0000 ; -0.0000 ;  0.0311 ; -3.4700
-0.0913 ;  0.0000 ; -0.0000 ;  0.0314 ; -3.4600
-0.0911 ;  0.0000 ; -0.0000 ;  0.0317 ; -3.4500
-0.0909 ;  0.0000 ; -0.0000 ;  0.0321 ; -3.4400
-0.0906 ;  0.0000 ; -0.0000 ;  0.0324 ; -3.4300
-0.0901 ;  0.0000 ; -0.0000 ;  0.0327 ; -3.4200
-0.0896 ;  0.0000 ; -0.0000 ;  0.0330 ; -3.4100
-0.0890 ;  0.0000 ; -0.0000 ;  0.0334 ; -3.4000
-0.0883 ;  0.0000 ; -0.0000 ;  0.0337 ; -3.3900
-0.0876 ;  0.0000 ; -0.0000 ;  0.0340 ; -3.3800
-0.0867 ;  0.0000 ; -0.0000 ;  0.0344 ; -3.3700
-0.0857 ;  0.0000 ; -0.0000 ;  0.0347 ; -3.3600
-0.0847 ;  0.0000 ; -0.0000 ;  0.0351 ; -3.3500
-0.0835 ;  0.0000 ; -0.0000 ;  0.0354 ; -3.3400
-0.0823 ;  0.0000 ; -0.0000 ;  0.0358 ; -3.3300
-0.0810 ;  0.0000 ; -0.0000 ;  0.0362 ; -3.3200
-0.0795 ;  0.0000 ; -0.0000 ;  0.0365 ; -3.3100
-0.0780 ;  0.0000 ; -0.0000 ;  0.0369 ; -3.3000
-0.0764 ;  0.0000 ; -0.0000 ;  0.0373 ; -3.2900
-0.0748 ;  0.0000 ; -0.0000 ;  0.0376 ; -3.2800
-0.0730 ;  0.0000 ; -0.0000 ;  0.0380 ; -3.2700
-0.0712 ;  0.0000 ; -0.0000 ;  0.0384 ; -3.2600
-0.0693 ;  0.0000 ; -0.0000 ;  0.0388 ; -3.2500
-0.0673 ;  0.0000 ; -0.0000 ;  0.0392 ; -3.2400
-0.0652 ;  0.0000 ; -0.0000 ;  0.0396 ; -3.2300
-0.0630 ;  0.0000 ; -0.0000 ;  0.0400 ; -3.2200
-0.0608 ;  0.0000 ; -0.0000 ;  0.0404 ; -3.2100
-0.0585 ;  0.0000 ; -0.0000 ;  0.0408 ; -3.2000
-0.0561 ;  0.0000 ; -0.0000 ;  0.0412 ; -3.1900
-0.0536 ;  0.0000 ; -0.0000 ;  0.0416 ; -3.1800
-0.0511 ;  0.0000 ; -0.0000 ;  0.0420 ; -3.1700
-0.0485 ;  0.0000 ; -0.0000 ;  0.0424 ; -3.1600
-0.0459 ;  0.0000 ; -0.0000 ;  0.0429 ; -3.1500
-0.0432 ;  0.0000 ; -0.0000 ;  0.0433 ; -3.1400
-0.0404 ;  0.0000 ; -0.0000 ;  0.0437 ; -3.1300
-0.0376 ;  0.0000 ; -0.0000 ;  0.0442 ; -3.1200
-0.0347 ;  0.0000 ; -0.0000 ;  0.0446 ; -3.1100
-0.0317 ;  0.0000 ; -0.0000 ;  0.0450 ; -3.1000
-0.0287 ;  0.0000 ; -0.0000 ;  0.0455 ; -3.0900
-0.0257 ;  0.0000 ; -0.0000 ;  0.0460 ; -3.0800
-0.0226 ;  0.0000 ; -0.0000 ;  0.0464 ; -3.0700
-0.0195 ;  0.0000 ; -0.0000 ;  0.0469 ; -3.0600
-0.0163 ;  0.0000 ; -0.0000 ;  0.0474 ; -3.0500
-0.0131 ;  0.0000 ; -0.0000 ;  0.0478 ; -3.0400
-0.0099 ;  0.0000 ; -0.0000 ;  0.0483 ; -3.0300
-0.0066 ;  0.0000 ; -0.0000 ;  0.0488 ; -3.0200
-0.0033 ;  0.0000 ; -0.0000 ;  0.0493 ; -3.0100
 0.0000 ;  0.0000 ;  0.0000 ;  0.0498 ; -3.0000
 0.0033 ;  0.0000 ;  0.0000 ;  0.0503 ; -2.9900
 0.0067 ;  0.0000 ;  0.0000 ;  0.0508 ; -2.9800
 0.0101 ;  0.0000 ;  0.0000 ;  0.0513 ; -2.9700
 0.0135 ;  0.0000 ;  0.0000 ;  0.0518 ; -2.9600
 0.0169 ;  0.0000 ;  0.0000 ;  0.0523 ; -2.9500
 0.0203 ;  0.0000 ;  0.0000 ;  0.0529 ; -2.9400
 0.0237 ;  0.0000 ;  0.0000 ;  0.0534 ; -2.9300
 0.0271 ;  0.0000 ;  0.0000 ;  0.0539 ; -2.9200
 0.0305 ;  0.0000 ;  0.0000 ;  0.0545 ; -2.9100
 0.0339 ;  0.0000 ;  0.0000 ;  0.0550 ; -2.9000
 0.0373 ;  0.0000 ;  0.0000 ;  0.0556 ; -2.8900
 0.0407 ;  0.0000 ;  0.0000 ;  0.0561 ; -2.8800
 0.0440 ;  0.0000 ;  0.0000 ;  0.0567 ; -2.8700
 0.0474 ;  0.0000 ;  0.0000 ;  0.0573 ; -2.8600
 0.0507 ;  0.0000 ;  0.0000 ;  0.0578 ; -2.8500
 0.0540 ;  0.0000 ;  0.0000 ;  0.0584 ; -2.8400
 0.0573 ;  0.0000 ;  0.0000 ;  0.0590 ; -2.8300
 0.0605 ;  0.0000 ;  0.0000 ;  0.0596 ; -2.8200
 0.0637 ;  0.0000 ;  0.0000 ;  0.0602 ; -2.8100
 0.0668 ;  0.0000 ;  0.0000 ;  0.0608 ; -2.8000
 0.0699 ;  0.0000 ;  0.0000 ;  0.0614 ; -2.7900
 0.0730 ;  0.0000 ;  0.0000 ;  0.0620 ; -2.7800
 0.0760 ;  0.0000 ;  0.0000 ;  0.0627 ; -2.7700
 0.0789 ;  0.0000 ;  0.0000 ;  0.0633 ; -2.7600
 0.0818 ;  0.0000 ;  0.0000 ;  0.0639 ; -2.7500
 0.0847 ;  0.0000 ;  0.0000 ;  0.0646 ; -2.7400
 0.0875 ;  0.0000 ;  0.0000 ;  0.0652 ; -2.7300
 0.0902 ;  0.0000 ;  0.0000 ;  0.0659 ; -2.7200
 0.0928 ;  0.0000 ;  0.0000 ;  0.0665 ; -2.7100
 0.0954 ;  0.0000 ;  0.0000 ;  0.0672 ; -2.7000
 0.0979 ;  0.0000 ;  0.0000 ;  0.0679 ; -2.6900
 0.1003 ;  0.0000 ;  0.0000 ;  0.0686 ; -2.6800
 0.1026 ;  0.0000 ;  0.0000 ;  0.0693 ; -2.6700
 0.1049 ;  0.0000 ;  0.0000 ;  0.0699 ; -2.6600
 0.1070 ;  0.0000 ;  0.0000 ;  0.0707 ; -2.6500
 0.1091 ;  0.0000 ;  0.0000 ;  0.0714 ; -2.6400
 0.1111 ;  0.0000 ;  0.0000 ;  0.0721 ; -2.6300
 0.1130 ;  0.0000 ;  0.0000 ;  0.0728 ; -2.6200
 0.1147 ;  0.0000 ;  0.0000 ;  0.0735 ; -2.6100
 0.1164 ;  0.0000 ;  0.0000 ;  0.0743 ; -2.6000
 0.1180 ;  0.0000 ;  0.0000 ;  0.0750 ; -2.5900
 0.1195 ;  0.0000 ;  0.0000 ;  0.0758 ; -2.5800
 0.1209 ;  0.0000 ;  0.0000 ;  0.0765 ; -2.5700
 0.1221 ;  0.0000 ;  0.0000 ;  0.0773 ; -2.5600
 0.1233 ;  0.0000 ;  0.0000 ;  0.0781 ; -2.5500
 0.1243 ;  0.0000 ;  0.0000 ;  0.0789 ; -2.5400
 0.1253 ;  0.0000 ;  0.0000 ;  0.0797 ; -2.5300
 0.1261 ;  0.0000 ;  0.0000 ;  0.0805 ; -2.5200
 0.1268 ;  0.0000 ;  0.0000 ;  0.0813 ; -2.5100
 0.1273 ;  0.0000 ;  0.0000 ;  0.0821 ; -2.5000
 0.1278 ;  0.0000 ;  0.0000 ;  0.0829 ; -2.4900
 0.1281 ;  0.0000 ;  0.0000 ;  0.0837 ; -2.4800
 0.1283 ;  0.0000 ;  0.0000 ;  0.0846 ; -2.4700
 0.1284 ;  0.0000 ;  0.0000 ;  0.0854 ; -2.4600
 0.1283 ;  0.0000 ;  0.0000 ;  0.0863 ; -2.4500
 0.1281 ;  0.0000 ;  0.0000 ;  0.0872 ; -2.4400
 0.1278 ;  0.0000 ;  0.0000 ;  0.0880 ; -2.4300
 0.1274 ;  0.0000 ;  0.0000 ;  0.0889 ; -2.4200
 0.1268 ;  0.0000 ;  0.0000 ;  0.0898 ; -2.4100
 0.1261 ;  0.0000 ;  0.0000 ;  0.0907 ; -2.4000
 0.1253 ;  0.0000 ;  0.0000 ;  0.0916 ; -2.3900
 0.1244 ;  0.0000 ;  0.0000 ;  0.0926 ; -2.3800
 0.1233 ;  0.0000 ;  0.0000 ;  0.0935 ; -2.3700
 0.1220 ;  0.0000 ;  0.0000 ;  0.0944 ; -2.3600
 0.1207 ;  0.0000 ;  0.0000 ;  0.0954 ; -2.3500
 0.1192 ;  0.0000 ;  0.0000 ;  0.0963 ; -2.3400
 0.1176 ;  0.0000 ;  0.0000 ;  0.0973 ; -2.3300
 0.1158 ;  0.0000 ;  0.0000 ;  0.0983 ; -2.3200
 0.1140 ;  0.0000 ;  0.0000 ;  0.0993 ; -2.3100
 0.1120 ;  0.0000 ;  0.0000 ;  0.1003 ; -2.3000
 0.1098 ;  0.0000 ;  0.0000 ;  0.1013 ; -2.2900
 0.1076 ;  0.0000 ;  0.0000 ;  0.1023 ; -2.2800
 0.1052 ;  0.0000 ;  0.0000 ;  0.1033 ; -2.2700
 0.1027 ;  0.0000 ;  0.0000 ;  0.1044 ; -2.2600
 0.1000 ;  0.0000 ;  0.0000 ;  0.1054 ; -2.2500
 0.0973 ;  0.0000 ;  0.0000 ;  0.1065 ; -2.2400
 0.0944 ;  0.0000 ;  0.0000 ;  0.1075 ; -2.2300
 0.0914 ;  0.0000 ;  0.0000 ;  0.1086 ; -2.2200
 0.0883 ;  0.0000 ;  0.0000 ;  0.1097 ; -2.2100
 0.0850 ;  0.0000 ;  0.0000 ;  0.1108 ; -2.2000
 0.0817 ;  0.0000 ;  0.0000 ;  0.1119 ; -2.1900
 0.0782 ;  0.0000 ;  0.0000 ;  0.1130 ; -2.1800
 0.0747 ;  0.0000 ;  0.0000 ;  0.1142 ; -2.1700
 0.0710 ;  0.0000 ;  0.0000 ;  0.1153 ; -2.1600
 0.0672 ;  0.0000 ;  0.0000 ;  0.1165 ; -2.1500
 0.0633 ;  0.0000 ;  0.0000 ;  0.1177 ; -2.1400
 0.0594 ;  0.0000 ;  0.0000 ;  0.1188 ; -2.1300
 0.0553 ;  0.0000 ;  0.0000 ;  0.1200 ; -2.1200
 0.0511 ;  0.0000 ;  0.0000 ;  0.1212 ; -2.1100
 0.0468 ;  0.0000 ;  0.0000 ;  0.1225 ; -2.1000
 0.0425 ;  0.0000 ;  0.0000 ;  0.1237 ; -2.0900
 0.0381 ;  0.0000 ;  0.0000 ;  0.1249 ; -2.0800
 0.0335 ;  0.0000 ;  0.0000 ;  0.1262 ; -2.0700
 0.0290 ;  0.0000 ;  0.0000 ;  0.1275 ; -2.0600
 0.0243 ;  0.0000 ;  0.0000 ;  0.1287 ; -2.0500
 0.0196 ;  0.0000 ;  0.0000 ;  0.1300 ; -2.0400
 0.0148 ;  0.0000 ;  0.0000 ;  0.1313 ; -2.0300
 0.0099 ;  0.0000 ;  0.0000 ;  0.1327 ; -2.0200
 0.0050 ;  0.0000 ;  0.0000 ;  0.1340 ; -2.0100
-0.0000 ;  0.0000 ; -0.0000 ;  0.1353 ; -2.0000
-0.0050 ;  0.0000 ; -0.0000 ;  0.1367 ; -1.9900
-0.0101 ;  0.0000 ; -0.0000 ;  0.1381 ; -1.9800
-0.0152 ;  0.0000 ; -0.0000 ;  0.1395 ; -1.9700
-0.0204 ;  0.0000 ; -0.0000 ;  0.1409 ; -1.9600
-0.0255 ;  0.0000 ; -0.0000 ;  0.1423 ; -1.9500
-0.0307 ;  0.0000 ; -0.0000 ;  0.1437 ; -1.9400
-0.0360 ;  0.0000 ; -0.0000 ;  0.1451 ; -1.9300
-0.0412 ;  0.0000 ; -0.0000 ;  0.1466 ; -1.9200
-0.0465 ;  0.0000 ; -0.0000 ;  0.1481 ; -1.9100
-0.0518 ;  0.0000 ; -0.0000 ;  0.1496 ; -1.9000
-0.0570 ;  0.0000 ; -0.0000 ;  0.1511 ; -1.8900
-0.0623 ;  0.0000 ; -0.0000 ;  0.1526 ; -1.8800
-0.0676 ;  0.0000 ; -0.0000 ;  0.1541 ; -1.8700
-0.0729 ;  0.0000 ; -0.0000 ;  0.1557 ; -1.8600
-0.0781 ;  0.0000 ; -0.0000 ;  0.1572 ; -1.8500
-0.0833 ;  0.0000 ; -0.0000 ;  0.1588 ; -1.8400
-0.0885 ;  0.0000 ; -0.0000 ;  0.1604 ; -1.8300
-0.0937 ;  0.0000 ; -0.0000 ;  0.1620 ; -1.8200
-0.0988 ;  0.0000 ; -0.0000 ;  0.1637 ; -1.8100
-0.1039 ;  0.0000 ; -0.0000 ;  0.1653 ; -1.8000
-0.1090 ;  0.0000 ; -0.0000 ;  0.1670 ; -1.7900
-0.1140 ;  0.0000 ; -0.0000 ;  0.1686 ; -1.7800
-0.1189 ;  0.0000 ; -0.0000 ;  0.1703 ; -1.7700
-0.1238 ;  0.0000 ; -0.0000 ;  0.1720 ; -1.7600
-0.1286 ;  0.0000 ; -0.0000 ;  0.1738 ; -1.7500
-0.1334 ;  0.0000 ; -0.0000 ;  0.1755 ; -1.7400
-0.1380 ;  0.0000 ; -0.0000 ;  0.1773 ; -1.7300
-0.1426 ;  0.0000 ; -0.0000 ;  0.1791 ; -1.7200
-0.1471 ;  0.0000 ; -0.0000 ;  0.1809 ; -1.7100
-0.1515 ;  0.0000 ; -0.0000 ;  0.1827 ; -1.7000
-0.1558 ;  0.0000 ; -0.0000 ;  0.1845 ; -1.6900
-0.1600 ;  0.0000 ; -0.0000 ;  0.1864 ; -1.6800
-0.1641 ;  0.0000 ; -0.0000 ;  0.1882 ; -1.6700
-0.1680 ;  0.0000 ; -0.0000 ;  0.1901 ; -1.6600
-0.1719 ;  0.0000 ; -0.0000 ;  0.1920 ; -1.6500
-0.1756 ;  0.0000 ; -0.0000 ;  0.1940 ; -1.6400
-0.1792 ;  0.0000 ; -0.0000 ;  0.1959 ; -1.6300
-0.1827 ;  0.0000 ; -0.0000 ;  0.1979 ; -1.6200
-0.1860 ;  0.0000 ; -0.0000 ;  0.1999 ; -1.6100
-0.1892 ;  0.0000 ; -0.0000 ;  0.2019 ; -1.6000
-0.1922 ;  0.0000 ; -0.0000 ;  0.2039 ; -1.5900
-0.1951 ;  0.0000 ; -0.0000 ;  0.2060 ; -1.5800
-0.1979 ;  0.0000 ; -0.0000 ;  0.2080 ; -1.5700
-0.2004 ;  0.0000 ; -0.0000 ;  0.2101 ; -1.5600
-0.2028 ;  0.0000 ; -0.0000 ;  0.2122 ; -1.5500
-0.2051 ;  0.0000 ; -0.0000 ;  0.2144 ; -1.5400
-0.2071 ;  0.0000 ; -0.0000 ;  0.2165 ; -1.5300
-0.2090 ;  0.0000 ; -0.0000 ;  0.2187 ; -1.5200
-0.2107 ;  0.0000 ; -0.0000 ;  0.2209 ; -1.5100
-0.2122 ;  0.0000 ; -0.0000 ;  0.2231 ; -1.5000
-0.2135 ;  0.0000 ; -0.0000 ;  0.2254 ; -1.4900
-0.2146 ;  0.0000 ; -0.0000 ;  0.2276 ; -1.4800
-0.2156 ;  0.0000 ; -0.0000 ;  0.2299 ; -1.4700
-0.2163 ;  0.0000 ; -0.0000 ;  0.2322 ; -1.4600
-0.2168 ;  0.0000 ; -0.0000 ;  0.2346 ; -1.4500
-0.2171 ;  0.0000 ; -0.0000 ;  0.2369 ; -1.4400
-0.2172 ;  0.0000 ; -0.0000 ;  0.2393 ; -1.4300
-0.2171 ;  0.0000 ; -0.0000 ;  0.2417 ; -1.4200
-0.2168 ;  0.0000 ; -0.0000 ;  0.2441 ; -1.4100
-0.2162 ;  0.0000 ; -0.0000 ;  0.2466 ; -1.4000
-0.2155 ;  0.0000 ; -0.0000 ;  0.2491 ; -1.3900
-0.2145 ;  0.0000 ; -0.0000 ;  0.2516 ; -1.3800
-0.2132 ;  0.0000 ; -0.0000 ;  0.2541 ; -1.3700
-0.2118 ;  0.0000 ; -0.0000 ;  0.2567 ; -1.3600
-0.2101 ;  0.0000 ; -0.0000 ;  0.2592 ; -1.3500
-0.2082 ;  0.0000 ; -0.0000 ;  0.2618 ; -1.3400
-0.2060 ;  0.0000 ; -0.0000 ;  0.2645 ; -1.3300
